data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6815881,4,AFG42309,42309,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Takhar,"Dashti Qala",,"Dashti Qala",37.2216,69.4975,2,"Voice of Jihad",Other,"On 19 December 2019, 1 policeman was killed and 1 was wounded following an attack by Taliban militants in Dashti Qala district, Takhar. Fatalities coded as 0 (VoJ reported 1 fatality).",0,1580846886,AFG
6766217,422,LBN3030,3030,"19 December 2019",2019,1,Riots,"Violent demonstration","Rioters (Lebanon)",,5,"Rioters (Lebanon)","Military Forces of Lebanon (2019-2020)",5,55,"Middle East",Lebanon,Beirut,Beirut,,"Beirut-Ras Beirut",33.8919,35.4816,1,"AlManar TV",National,"On December 19 2019, On day 64 of the anti-government demonstrations, demonstrators blocking roads in Beirut's Corniche el Mazraa area clashed with citizens who were not taking part in the demonstration. Military forces then intervened and stopped the clashes. [size=no report]",0,1580244054,LBN
6715785,356,IND68193,68193,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","RJD: Rashtriya Janata Dal",6,,,0,60,"Southern Asia",India,Bihar,Nalanda,"Bihar Sharif","Bihar Sharif",25.2008,85.5238,1,"Times of India",National,"On 19 December, bandh supporters squatted on rail tracks and stopped a train in Bihar Sharif (Nalanda, Bihar) during the RJD-sponsored Bihar bandh against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6815882,4,AFG42313,42313,"19 December 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Miyanishin,,Miyanishin,32.3823,66.3382,2,"Voice of Jihad",Other,"On 19 December 2019, 2 soldiers were killed by a Taliban-planted IED in Miyanishin district, Kandahar. Fatalities coded as 0 (VoJ reported 2 fatalities).",0,1580846886,AFG
6766218,422,LBN3074,3074,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (Lebanon)",,6,"Military Forces of Lebanon (2019-2020)",,1,16,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Baalbek,34.0058,36.2181,1,"An Nahar",Regional,"On December 19 2019, On day 64 of the anti-government demonstrations, demonstrators blocked the Khalil Mutran square in Baalbek City, rejecting Hassan Diab as the new PM. After a demonstrator opened fire at a civilian attempting to pass through, the Lebanese military intervened and re-opened the road. [size=no report]",0,1580244054,LBN
6708106,792,TUR10431,10431,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Turkey)",,6,,,0,60,"Middle East",Turkey,Istanbul,Fatih,,Fatih,41.0225,28.9408,1,"Takvim; Ihlas News Agency",National,"On December 19, 50 animal rights activists gathered outside the administrative building of the Istanbul Municipality in Fatih district, to protest the destruction of 81 horses by the municipality due to the glanders outbreak among the animals in Prince Islands. The protesters demanded the municipality to ban the horse-drawn carriages in Istanbul. [size=50]",0,1578503873,TUR
6713226,562,NIR1106,1106,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)","Refugees/IDPs (Sudan)",6,,,0,60,"Western Africa",Niger,Agadez,Tchirozerine,"ZR Tchirozerine",Agadez,16.97,7.99,1,"Air Info",Subnational,"On 19 December 2019, Sudanese asylum seekers including men, women, and children demonstrated in front of the UNHCR office in Agadez.[size=hundreds]",0,1578512391,NER
6815883,4,AFG42016,42016,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-) National Directorate of Security",,1,12,"Caucasus and Central Asia",Afghanistan,Takhar,Ishkamish,,Ishkamish,36.3798,69.3236,2,"New York Times",International,"On 19 December 2019, 2 NDS officers were killed following an attack by Taliban militants on a check point in Ishkamish district, Takhar.",2,1580846886,AFG
6766219,422,LBN3186,3186,"19 December 2019",2019,1,"Strategic developments",Other,"Government of Lebanon (2019-2020)",,1,,,0,10,"Middle East",Lebanon,Beirut,Beirut,,Beirut,33.8889,35.4944,3,"BBC News",International,"Non-violent activity: On December 19 2019, The University professor and former Education Minister Hassan Diab was appointed as the new prime minister to Lebanon and tasked with forming a new government.",0,1580244054,LBN
6708107,792,TUR10434,10434,"19 December 2019",2019,1,"Strategic developments","Change to group/activity","Government of Turkey (2016-)",,1,,,0,10,"Middle East",Turkey,Sanliurfa,Sanliurfa,,Sanliurfa,37.1671,38.7939,3,"Anadolu Agency; Demokrat Haber; Ihlas News Agency",National,"Security measures: On December 20, Sanliurfa Governor's Office announced a ban on all forms of marches, protests, press conferences, sit-ins and other political actions across Sanliurfa province for 30 days, effective as of December 19.",0,1578503873,TUR
6725259,434,LBY9034,9034,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of Libya (2014-) Haftar Faction",,1,"Military Forces of Libya (2016-) Government of National Accord",,1,11,"Northern Africa",Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,Libya24,National,"On 19 December 2019, LNA and GNA forces clashed in southern Tripoli, no casualties reported.",0,1579554014,LBY
6815884,4,AFG42085,42085,"19 December 2019",2019,2,Protests,"Peaceful protest","Protesters (Afghanistan)",,6,,,0,60,"Caucasus and Central Asia",Afghanistan,Herat,Hirat,,Herat,34.3482,62.1997,3,"Arzu TV",National,"As reported on 19 December 2019, residents of of western Herat province protested the rise of violence in the province. [size=no report]",0,1580846886,AFG
6713484,434,LBY9033,9033,"19 December 2019",2019,1,"Strategic developments",Other,"Protesters (Libya)","Teachers (Libya)",6,,,0,60,"Northern Africa",Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,"Fezzan Libya",National,"On 19 December 2019, schools in Sebha closed down in reaction to the killing of a teacher by a student.",0,1578512391,LBY
6725260,434,LBY9029,9029,"19 December 2019",2019,1,"Strategic developments",Other,"Protesters (Libya)","Teachers (Libya); Students (Libya)",6,,,0,60,"Northern Africa",Libya,Tripoli,Tripoli,,"Abu Salim",32.85,13.1667,1,Libya24,National,"On 19 December 2019, schools in the Abu Salim area of Tripoli suspended classes due to armed clashes.",0,1579554014,LBY
6815885,4,AFG42050,42050,"19 December 2019",2019,2,Battles,"Armed clash","Police Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Paktika,"Waza Khwa",,"Waza Khwa",32.2003,68.3641,2,"Pajhwok Afghan News",National,"As reported on 19 December 2019, 4 Taliban militants were killed and 4 were wounded following a raid by police forces in the Gawashti area of Waza Khwa district, Paktika.",4,1580846886,AFG
6725261,434,LBY9031,9031,"19 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Libya (2014-) Haftar Faction",,1,"Military Forces of Libya (2016-) Government of National Accord",,1,11,"Northern Africa",Libya,Tripoli,Tripoli,,"Ayn Zarah",32.8133,13.2697,1,Libya24,National,"On 19 December 2019, LNA conducted airstrike and clashed with GNA forces in Ayn Zarah, no casualties reported.",0,1579554014,LBY
6815886,4,AFG42056,42056,"19 December 2019",2019,1,Battles,"Armed clash","Taliban and/or Islamic State (Afghanistan)",,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Zari,,Zari,35.9631,66.7074,2,"Afghan Ministry of Defense",Other,"As reported on 20 December 2019, over the past 24 hours, 18 Taliban and/or IS militants were killed and 12 were wounded when Afghan military forces repulsed their attacks in Zari district, Balkh.",18,1580846886,AFG
6715790,356,IND68240,68240,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","RJD: Rashtriya Janata Dal",6,,,0,60,"Southern Asia",India,Bihar,Saharsa,Saharsa,Saharsa,25.8823,86.6022,1,"Times of India",National,"On 19 December, bandh supporters squatted on rail tracks and stopped a train in Saharsa (Saharsa, Bihar) during the RJD-sponsored Bihar bandh against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6815887,4,AFG42049,42049,"19 December 2019",2019,1,Protests,"Excessive force against protesters","Protesters (Afghanistan)",,6,"Police Forces of Afghanistan (2014-)",,1,16,"Caucasus and Central Asia",Afghanistan,Urozgan,Gizab,,Gizab,33.3377,66.2843,1,"Pajhwok Afghan News",National,"On 19 December 2019, 3 protesters were killed by policemen during a rally against the orders that they had to leave their homes, in Gizab district center, Urozgan. [size=no report]",3,1580846886,AFG
6709647,804,UKR30563,30563,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Spartak,48.079,37.7635,2,"DPR Armed Forces Press Service",Other,"On 19 December, the Ukrainian Forces fired 120mm mortars, heavy machine guns and grenade launchers at the positions of the Donbass People's Militia in the area of Spartak, Donetsk.",0,1578510534,UKR
6815888,4,AFG42051,42051,"19 December 2019",2019,2,Battles,"Armed clash","Police Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Paktika,Sarobi,,Sarobi,32.7933,69.0866,2,"Pajhwok Afghan News",National,"As reported on 19 December 2019, 3 Taliban militants were killed and 2 were wounded during a police raid in the Sulaimnkhel area of Sarobi district, Paktika.",3,1580846886,AFG
6709136,275,PSE6635,6635,"19 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,2,"Times of Israel",Regional,"On December 19 2019, Israeli aircrafts targeted a military installation of Hamas in the northern Gaza Strip. The attack came in retaliation of a rocket fire from Gaza into Israel earlier.",0,1578503876,PSE
6713488,180,DRC16273,16273,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Democratic Republic of Congo)","LUCHA: Fight for Change",6,,,0,60,"Middle Africa","Democratic Republic of Congo",Nord-Kivu,Butembo,Butembo,Butembo,0.142,29.291,1,"Fizi Media TV",National,"On 19 December 2019, LUCHA protested in Butembo against the torture of its militants and the impunity of authors of these acts. [Size=unreported].",0,1578512391,COD
6715024,586,PAK55151,55151,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of Pakistan (2018-)",,1,"Military Forces of India (2014-)","Police Forces of India (2014-) Border Security Force",8,18,"Southern Asia",Pakistan,"Azad Jammu and Kashmir",Neelum,Athmuqam,Jura,34.4883,73.8309,2,"Frontier Post",National,"On 19 Dec, two Pakistani civilians were killed and another two civilians and three Pakistan soldiers were injured when India and Pakistan military forces exchanged fire across the LoC in Jura sector area (Neelum district, AJK).",2,1578514388,PAK
6815889,4,AFG42293,42293,"19 December 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Zabul,Qalat,,Qalat,32.1058,66.9083,1,"Voice of Jihad",Other,"On 19 December 2019, 8 soldiers were killed when their tank was hit by a Taliban-planted landmine in Qalat city, Zabul. fatalities coded as 0 (VoJ reported 8 fatalities).",0,1580846886,AFG
6815890,4,AFG42295,42295,"19 December 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Badghis,"Ab Kamari",,"Sang Atesh",35.0853,63.0642,2,"Voice of Jihad",Other,"On 19 December 2019, 1 soldier was killed and others were wounded when they were hit by a Taliban-planted landmine in Ab Kamari (Sang Atesh) district, Badghis. fatalities coded as 0 (VoJ reported 1 fatality).",0,1580846886,AFG
6708114,792,TUR10460,10460,"19 December 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","PKK: Kurdistan Workers Party",,2,"Military Forces of Turkey (2016-)",,1,12,"Middle East",Turkey,Hakkari,Cukurca,,Cukurca,37.2481,43.6136,2,"Takvim; Karar; Sozcu",National-Regional,"On December 19, One Turkish Soldier was critically wounded by the explosion of an IED planted by PKK in Cukurca district of Hakkari. The soldier later succumbed to his wounds, died in the hospital.",1,1578503874,TUR
6712978,120,CAO2754,2754,"19 December 2019",2019,1,"Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,2,"Civilians (Cameroon)","Labour Group (Cameroon)",7,27,"Middle Africa",Cameroon,Sud-Ouest,Kupe-Manenguba,Muyuka,Ekona,5.0288,9.4924,1,"Mimi Mefo; Camer.be; Cameroon News Agency","New media-National","On 19 December 2019, suspected Ambazonian separatists ambushed a transport vehicle belonging to Source du Pays Company (or Supermont Company according to Mimi Mefo report) in Ekona town, Muyuka subdivision (Kupe-Manenguba, Sud-Ouest). 2 workers of the company were killed and 15 others injured (Camer.be reports 5 injuries). One of the injured workers later die of her wounds (Mimi Mefo reports), that makes a total of 3 killed.",3,1578512390,CMR
6713746,450,MAG1451,1451,"19 December 2019",2019,1,Battles,"Armed clash","Soavinandriana Communal Militia (Madagascar)",,4,"Soavinandriana Communal Militia (Madagascar)",,4,44,"Eastern Africa",Madagascar,Itasy,Soavinandriana,,Soavinandriana,-19.1667,46.7333,1,"Midi Madagasikara",National,"On December 19 2019, clashes broke out between community members in Soavinandriana (Itasy) related to a land dispute. 17 people were arrested.",0,1578512392,MDG
6815891,4,AFG42305,42305,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Paktia,Gardez,,Gardez,33.5974,69.2259,1,"Voice of Jihad",Other,"On 19 December 2019, 2 soldiers were killed and 1 was wounded following an attack by Taliban militants in Gardez city, Paktia. fatalities coded as 0 (VoJ reported 2 fatalities).",0,1580846886,AFG
6709139,275,PSE6636,6636,"19 December 2019",2019,1,"Strategic developments","Looting/property destruction","Settlers (Israel)",,3,"Civilians (Palestine)",,7,37,"Middle East",Palestine,"West Bank","Al Quds",,"Al Jib",31.852,35.1845,1,"Times of Israel",Regional,"Property destruction: Overnight on December 19 2019, Israeli Settlers slashed the tyres of 18 Palestinian-owned vehicles in the village of Jib near Jerusalem and spray painted the phrase ""Arabs? Expel or kill!"" on a building in the village.",0,1578503876,PSE
6815892,4,AFG42058,42058,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Nimruz,"Khash Rod",,Khash,31.5292,62.7905,2,"Afghan Ministry of Defense",Other,"As reported on 20 December 2019, over the past 24 hours, 3 suspected Taliban militants were killed and 1 was wounded when Afghan military forces repulsed their attacks in Khash Rod (Delaram) district, Nimruz.",3,1580846886,AFG
6716052,760,SYR72825,72825,"19 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,,,0,80,"Middle East",Syria,Idleb,Idleb,Saraqab,Saraqab,35.8611,36.8061,1,"Liveuamap; SOHR","Local partner-New media","On 19 December 2019, Russian warplanes carried out airstrikes on Saraqab and its outskirts in Idleb with neither fatalities nor injuries reported.",0,1578515226,SYR
6815893,4,AFG42057,42057,"19 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Afghanistan (2014-)",,1,"Taliban and/or Islamic State (Afghanistan)",,2,12,"Caucasus and Central Asia",Afghanistan,Laghman,Alishing,,Alishing,34.7836,70.108,2,"Afghan Ministry of Defense",Other,"As reported on 20 December 2019, over the past 24 hours, 3 Taliban and/or IS militants were killed by an Afghan military airstrike in Alishing district, Laghman.",3,1580846886,AFG
6709141,376,ISR1627,1627,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,"Kefar Azza",31.4841,34.5331,2,"Times of Israel",National,"On December 19 2019, a mortar shell was fired from the Gaza strip into southern Israel and landed in an opened field in the Eshkol Regional Council. Sirens sounded in Kfar Azza. Another rocket was reportedly fired at Israel.",0,1578503876,ISR
6815894,4,AFG42321,42321,"19 December 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,Sangin,,Sangin,32.0728,64.8359,2,"Voice of Jihad",Other,"On 19 December 2019, Afghan security personnel were killed and wounded when their tank was hit by a Taliban-planted landmine in the 'Mobile Khadi' area of Sangin district, Helmand. Fatalities coded as 0 (VoJ reported unknown fatalities).",0,1580846886,AFG
6709142,275,PSE6634,6634,"19 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,2,"Times of Israel",Regional,"On December 19 2019, Israeli aircrafts targeted an underground naval position of Hamas in the southern Gaza Strip. The attack came in retaliation of a rocket fire from Gaza into Israel earlier.",0,1578503876,PSE
6815895,4,AFG42323,42323,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Charbolak,,Charbolak,36.7598,66.7227,2,"Voice of Jihad",Other,"On 19 December 2019, Taliban militants attacked a convoy carrying Afghan soldiers in Charbolak district, Balkh. No fatalities were reported.",0,1580846886,AFG
6815896,4,AFG42325,42325,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Shortepa,,Shortepa,37.3361,66.82,2,"Voice of Jihad",Other,"On 19 December 2019, 2 soldiers were killed following an attack by Taliban militants in Shortepa district, Balkh. fatalities coded as 0 (VoJ reported 2 fatalities).",0,1580846886,AFG
6709144,368,IRQ22576,22576,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Iraq (2018-)",,1,"Islamic State (Iraq)",,2,12,"Middle East",Iraq,"Sala al-Din",Shirqat,,Shirqat,35.4973,43.2365,3,Xinhua,International,"On Dec 19, Iraqi forces conducted a rocket attack targeting three IS militants who had come to evacuate the casualties from a prior attack, killing them all. Unknown fatalities coded as 3.",3,1578503876,IRQ
6815897,4,AFG42327,42327,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Balkh,,Balkh,36.7564,66.8972,2,"Voice of Jihad",Other,"On 19 December 2019, 2 soldiers were killed following an attack by Taliban militants on a military base in 'Sharshak' area of Balkh (Khas Balkh) district. fatalities coded as 0 (VoJ reported 2 fatalities).",0,1580846886,AFG
6815898,4,AFG42329,42329,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Ghazni,"Ab Band",,"Ab Band",32.9833,67.9667,2,"Voice of Jihad",Other,"On 19 December 2019, Taliban militants attack a check point and Ab Band district police building in Ghazni. No fatalities were reported.",0,1580846886,AFG
6709146,368,IRQ22575,22575,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Iraq (2018-)",,1,"Islamic State (Iraq)",,2,12,"Middle East",Iraq,"Sala al-Din",Shirqat,,Shirqat,35.4973,43.2365,3,Xinhua,International,"On Dec 19, Iraqi forces conducted a rocket attack targeting five IS militants on three motorcycles as they entered a hideout in Qara-Chokh Mountain in the northern part (coded as Shirqat) of Salahudin province, killing all the militants.",5,1578503876,IRQ
6815899,4,AFG42586,42586,"19 December 2019",2019,2,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Afghanistan)",,3,"Civilians (Afghanistan)",,7,37,"Caucasus and Central Asia",Afghanistan,Helmand,"Nad Ali",,"Nad-e Ali",31.6323,64.2645,2,"Kandahar News",National,"As reported on 19 December 2019, 4 civilians were killed and 60 houses were destroyed as a result of a car bomb in Nad Ali district, Helmand.",4,1580846886,AFG
6709659,804,UKR30562,30562,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Vesele,48.0612,37.7121,2,"DPR Armed Forces Press Service",Other,"On 19 December, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Vesele, Donetsk.",0,1578510534,UKR
6712219,608,PHL9802,9802,"19 December 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Philippines)",,3,"Civilians (Philippines)","Christian Group (Philippines); Government of the Philippines (2016-)",7,37,"South-Eastern Asia",Philippines,"Davao Region","Davao del Norte",Panabo,Panabo,7.3081,125.6841,1,"ABS CBN",National,"On 19 December 2019, a district supervisor of the Department of Education, who was also a Christian pastor, was shot dead by unidentified assailants in Barangay San Francisco, Panabo, Davao del Norte.",1,1578511386,PHL
6815900,4,AFG42317,42317,"19 December 2019",2019,2,"Explosions/Remote violence","Shelling/artillery/missile attack",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,Garmsir,,Garmsir,31.1167,64.2,2,"Voice of Jihad",Other,"As reported on 19 December 2019, 1 soldier was killed and 1 was wounded when Taliban shelled their center close to Garmsir district center, Helmand. fatalities coded as 0 (VoJ reported 1 fatality).",0,1580846886,AFG
6760092,792,TUR10458,10458,"19 December 2019",2019,1,"Explosions/Remote violence",Grenade,"YPS: Civil Protection Units","MSAV: The Martyr Savas Amed Vengeance Units",2,"Police Forces of Turkey (2016-)",,1,12,"Middle East",Turkey,Diyarbakir,Yenisehir,,Sehitlik,37.9137,40.2161,1,"ANF News; Peoples' United Revolutionary Movement",International-Other,"On December 19, The Martyr Savas Amed Vengeance Units of YPS attacked police forces at a school in Sehitlik neighborhood of Yenisehir district, Diyarbakir by throwing stun grenades. No casualties reported.",0,1580151948,TUR
6815901,4,AFG42059,42059,"19 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Afghanistan (2014-)",,1,"Taliban and/or Islamic State (Afghanistan)",,2,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nahri Saraj",,Girishk,31.8209,64.57,2,"Afghan Ministry of Defense",Other,"As reported on 20 December 2019, over the past 24 hours, 2 Taliban and/or IS militants were killed by an Afghan military airstrike in Nahri Saraj district, Laghman.",2,1580846886,AFG
6712221,608,PHL9801,9801,"19 December 2019",2019,1,"Violence against civilians",Attack,"Anti-Drug Vigilantes (Philippines)",,3,"Civilians (Philippines)","Drug Suspects (Philippines)",7,37,"South-Eastern Asia",Philippines,"Western Visayas","Negros Occidental",Hinigaran,Anahaw,10.3015,122.8734,1,"ABS CBN",National,"A drug suspect was shot dead in a vigilante-style attack by unidentified armed assailants in Barangay Anahaw, Hinigaran, Negros Occidental on 19 December 2019.",1,1578511386,PHL
6712989,384,CDI2017,2017,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ivory Coast)","Students (Ivory Coast)",6,,,0,60,"Western Africa","Ivory Coast","Sassandra Marahoue",Marahoue,Kononfla,Kononfla,6.6514,-5.6054,1,"Akody; AIP (Ivory Coast); Afrik Soir",National,"On 19 December 2019, a group of students protested in Kononfla town (Marahoue, Sassandra Marahoue), against the killing of a teacher by unidentified armed men. [size=no report]",0,1578512390,CIV
6815902,4,AFG42335,42335,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Balkh,,Banguliyah,36.6913,66.8205,1,"Voice of Jihad",Other,"On 19 December 2019, 2 soldiers were killed and others were wounded following an attack by Taliban militants on a military base in the Banguliyah area of Balkh (Khas Balkh) district. fatalities coded as 0 (VoJ reported 2 fatalities).",0,1580846886,AFG
6714014,788,TUN5994,5994,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Tunisia)","Kamor Movement",6,,,0,60,"Northern Africa",Tunisia,Tataouine,"Tataouine Nord",,Tataouine,32.9297,10.4518,1,"Tunisie Numerique",National,"On 19 December 2019, in Tataouine, a number of young protesters, part of the Kamor Association, stormed and occupied the Wilaya headquarters demanding the resignation of the governor of the region to denounce the non compliance of the agreements signed a few months ago. [size=no report]",0,1578512392,TUN
6815903,4,AFG42331,42331,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Takhar,Ishkamish,,Ishkamish,36.3798,69.3236,2,"Voice of Jihad",Other,"On 19 December 2019, 5 soldiers were killed and 4 were wounded following an attack by Taliban militants in Ishkamish district, Takhar. fatalities coded as 0 (VoJ reported 5 fatalities).",0,1580846886,AFG
6709663,804,UKR30566,30566,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetsk,,Zhabichevo,48.0617,37.6975,2,"DPR Armed Forces Press Service",Other,"On 19 December, the Ukrainian Forces fired sniper rifles at the positions of the Donbass People's Militia in the area of Zhabichevo, Donetsk.",0,1578510534,UKR
6716063,760,SYR72853,72853,"19 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,,,0,80,"Middle East",Syria,Idleb,"Al Ma'ra","Ma'arrat An Nu'man","Maar Shamarin",35.6159,36.7188,1,"SOHR; Liveuamap","Local partner-New media","On 19 December 2019, Russian warplanes carried out airstrikes on Maar Shamarin in Idleb with neither fatalities nor injuries reported.",0,1578515226,SYR
6717087,268,GEO1463,1463,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (Georgia)","Change (Georgia)",6,"Police Forces of Georgia (2018-)",,1,16,"Caucasus and Central Asia",Georgia,Tbilisi,Tbilisi,,Tbilisi,41.7183,44.8306,1,Imedinews.ge,National,"On 19 December 2019, the civil movement ""Change"" and various activist groups organized a protest in Tbilisi demanding the cancellation of the New-Year celebrations due to the death of a teenage boy who killed himself reportedly after being psychologically abused by the police. On one location, near a police station there was a minor dispute with the police. The police did not allow the protesters to put stickers on the police building. [size=no report]",0,1578517425,GEO
6815904,4,AFG42333,42333,"19 December 2019",2019,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Zabul,Arghandab,,Arghandab,32.5555,67.0371,2,"Voice of Jihad",Other,"On 19 December 2019, Taliban militants clashed with Afghan soldiers in Arghandab district, Zabul. Taliban claimed they caused fatalities, but no numbers were given.",0,1580846886,AFG
6714272,356,IND68178,68178,"19 December 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Shiv Sena; Hindu Group (India)",7,37,"Southern Asia",India,Maharashtra,"Mumbai Suburban",Kurla,Vikhroli,19.1149,72.9267,1,"Ahmedabad Mirror; Hindustan Times",National,"On 19 December, a Shiv Sena leader was shot and injured in a temple in Vikhroli (Mumbai Suburban, Maharashtra). The assailant, who was caught on the spot, said he was hired to kill him. Police is investigating the attack.",0,1578514386,IND
6709665,804,UKR30565,30565,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Yasynuvata,48.1298,37.8594,2,"DPR Armed Forces Press Service",Other,"On 19 December, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Yasynuvata, Donetsk.",0,1578510534,UKR
